id,product_name_edited,category_edited,category_description_edited,product_description,price,location
6ae85d4e-508b-4368-a268-26888f907acc,Girls crop top new ,Baby   Kids Stuff , Kids Clothes  Shoes   Accessories   Kids Coats   Jackets,White girls crop top new    pack  size    yrs  No offers please and collection only ,3.0,Leicester  Leicestershire
83cc8f27-ac61-4ef1-beb1-e66953ba778c,Build a bear teddies ,Baby   Kids Stuff , Toys,Build a bear teddiesAll great condition Collection Shirley    each No longer needed ,3.0,Southampton  Hampshire
b8d64e78-7a9e-4a30-bd19-b601977c5e21,Black Doll  ,Baby   Kids Stuff , Toys,I brought this doll for my daughter at a hair festival show  I ordered it online and its in great condition  Hair would need to be conditioned and combed out as my daughter is older now and has not played with it in a long time She used to wash itCondition itStyle it  It s great way for them to embrace and love their natural hair  and learn how to manage and maintain it It also has a lovely smell on the doll since the day of purchase that has not seemed to have gone until this day  purchased   years ago Black dolls is hard to get so we was very excited when she got this  additional dress also included ,45.0,Clapham  London
b2fdb15a-ce07-45d5-94e9-a6a838b806e9,Barbie Big dreams ,Baby   Kids Stuff , Toys,Brand new unopened will accept    each NO offers Barbie Big dreams   Posted by Sarah in Baby   Kids Stuff  Toys in West Derby     February     ,5.0,West Derby  Merseyside
82212433-275e-4b62-95a8-1fb872faef8e,iCoo Foldable Pram   push chair ,Baby   Kids Stuff , Prams   Strollers,Used but in good condition Foldable Pushchair PlramWith front lights With feet rain cover ,30.0,South East London  London
12d22e96-4983-4976-be9f-b49128187dba,Sandpit and Toys ,Baby   Kids Stuff , Outdoor Toys   Sandpits   Water Toys,A good condition turtle sandbox  can also be used for water  and     sand and water toys  The lid is slightly dented  it doesn t impact its look or ability to repel water  Sand included  can be bagged up for collection Collection only please ,40.0,Patchway  Bristol
b9900ad9-8f4b-4a70-8ff1-3a57121f2076,Doll pram ,Baby   Kids Stuff , Prams   Strollers,Fantasic condition dolls pram  comes apart for storage  and folds down  can face forwards or backwards looking to clear some space great condition ,10.0,Ely  Cardiff
406bca71-43bb-4dd3-946e-2626bd9e6bc4,Care and musical bouncer ,Baby   Kids Stuff , Car Seats   Baby Carriers,Car seat and musical bouncer both in good condition used a handful of times ,50.0,Oldham  Manchester
662591e7-b49c-443c-b8a5-0391c463687d,Girls skirt new ,Baby   Kids Stuff , Kids Clothes  Shoes   Accessories   Kids Coats   Jackets,Girls skirt new from Next   Size    yrs  height    cm  No offers please and collection only ,5.0,Leicester  Leicestershire
eacc5750-3fa9-4e40-8053-71b9eb3ba847,Pink and White Toddler Bed and Cot ,Baby   Kids Stuff , Nursery   Children s Furniture   Cots   Beds,This is a lovely   in   item  It was my daughter s cot originally and then it transforms into a bed  Have only just finished using and she is a tall   year old  This has a lot of longevity in it  Duvet   pillow and sheets etc can be included  Mattress is also included and be wiped should there be any accidents ,40.0,Chandlers Ford  Hampshire
7c804c15-7b9e-4ded-ae25-67cda37c157c,CAR SEAT  BeSafe iZi Kid I Size ,Baby   Kids Stuff , Car Seats   Baby Carriers,Barely used car seat  Subsequent purchase of further car seat meant this was spare in Nanny Car and hardly used  Please don t hesitate to contact if further information required  We are in Clifton  Bristol  ,60.0,Clifton  Bristol
b72a4674-f99a-40f3-9833-a1b760234cfe,John Lewis Charlotte Cot bed  White ,Baby   Kids Stuff , Nursery   Children s Furniture   Cots   Beds,We are selling our white  solid pine Charlotte cot from John Lewis  as we ve decided to move our son onto a floor bed instead  We ve only used the cot for   months  so it s in good condition  although some of the paint has chipped off one end of the cot from our son teething  This could easily be painted over though   The cot has   height positions for a newborn up to a toddler  and then turns into a bed for children up to roughly   years old  see pictures   The cot requires a     x    cm mattress    We bought the cot   months ago for       but we are happy to sell it for       It comes unassembled  so is easy to transport  and is easy to assemble with an allen key  Mattress not included    Would need to be collected from Homerton    Thanks   Laura ,150.0,Hackney  London
9c6b2cc5-2543-4708-bffd-baf7fec9a5d7,Bonito Babe   in   buggy ,Baby   Kids Stuff , Prams   Strollers,Good condition been used for   child also comes with cosy toes raincover and baby bag collect only,100.0,Airdrie  North Lanarkshire
751e773c-7384-4122-a795-9b679f984c57,Silver and blue necklace and earring set ,Clothes  Footwear   Accessories , Jewellery,Silver and blue necklace and earring set  Never been worn Silver and blue necklace and earring set     ,15.0,Stirling
9b1cabf8-3d95-4286-b5a8-66386f208c87,Hunter Ladies Boots ,Baby   Kids Stuff , Kids Clothes  Shoes   Accessories   Shoes   Boots,These grey blue boots have never been worn  They aye Ladies size   uk     USA and    European  The quality control sticker s still attached  Absolutely unmarked       new,60.0,Chessington  Surrey
296ccef1-44ca-4e4d-8285-2a08ed4d92ff,Communion dress ,Baby   Kids Stuff , Kids Clothes  Shoes   Accessories   Dresses,Gorgeous Sarah  Louise communion dress with hooped underskirt veil and tiara only worn for about   hours excellent condition age  yrs from a smoke and pet free home collection only ,120.0,Bootle  Merseyside
c7674f26-9c1e-485a-b027-6235570815d8,Silver Cross Nostalgia Cotbed and Dresser Change station  matching set  ,Baby   Kids Stuff , Nursery   Children s Furniture   Nursery Furniture,These are a bargain at      Silver Cross matching cotbed and dresser change station Excellent condition   cotbed has a couple of small scratches  shown on photos  Cotbed has a very useful drawer  which I used for bedding and blankets  Dresser has   large soft closing drawers  Change station on top is so useful  Just use your regular size change mat on top  Afterwards I used it for soft toys  on photo  Full instructions and parts included From Pet and Smoke free home RRP for both is       Collection only ,300.0,Codsall  West Midlands
223fc22f-efd1-480e-a01d-faaaeb1b8132,Cardiff Blues age   top ,Baby   Kids Stuff , Kids Clothes  Shoes   Accessories   Tops   Shirts,Top in very good condition by Canterbury  Not won a lot  Collection only please ,2.0,Downend  Bristol
92e6fc2b-37a0-4b3e-87e7-9f434f8115ac,Boys     bundle ,Baby   Kids Stuff , Kids Clothes  Shoes   Accessories   Bundle of Clothes,All items are in good condition  Just need gone  Collection only  please ,2.0,Downend  Bristol
018a3089-85e1-480d-ba2b-f66464488aa9,GUESS jacket ,Clothes  Footwear   Accessories , Men s Clothing   Coats   Jackets,New without tags   size S GUESS jacket   GUESS jacket   Posted by Madzia in Men s Clothing  Coats   Jackets in Norton     January     ,45.0,Norton  North Yorkshire
4bce0fbc-f513-47cc-9fd8-5960690e4819,  piece silver grey prom dress ,Clothes  Footwear   Accessories , Women s Clothing   Dresses,Prom evening wedding part   Piece Dress STUNNING dress tried on   worn once by only   personNO alterations made   Size M  I d say uk    Built in bra supportSmoke free homerrp        I have the original receipt proof price at time of purchasePurchased from RiRis Boutique  BillericayIdeal for any occasion where you would like to stand out     my daughter wore it to her prom          became Prom Queen      Silver in colour with beautiful iridescent bead workZip up skirt   topCollection only Barnet,380.0,Barnet  London
a4941af0-cf79-4417-9470-45286b8993b0,Hamilton Jazzmaster open heart watch ,Clothes  Footwear   Accessories , Men s Watches,Beautiful watch  only been worn a couple times  comes with original box and warranty for another year,700.0,Leicester  Leicestershire
32bcdf78-f1d6-46ad-a12e-6fc6f29689e8,Memory Bears ,Clothes  Footwear   Accessories , Other,Do you have a piece of clothing from a love one why not have a memory bear made to remember them starting from     pound,20.0,Mansfield  Nottinghamshire
2a5101ae-0797-411e-bcdb-f42116df8bad,  FAST POSTAGE   Men Women Boys Girls Tracksuit Hoodie Bottom Joggers Jogging X S M L XL not Nike ,Clothes  Footwear   Accessories , Men s Clothing   Activewear,BRAND NEW and  HIGH QUALITY    BUY IT NOW   https   py pl  FYaxx   Condition is New Without Tag    Colours Available  Light Grey  Dark Grey and Navy  Size Label inside E g    UK XS     UK S     UK M     UK L     UK XL    Package Contents    Set of Tracksuit  Material  cotton blend  Season  All Note   Due to different computer display colours  the actual project colour can be slightly different from the above image   PAYMENT   Cash  Bank Transfer Or PayPal online payment method   THANK YOU    ,20.0,East Croydon  London
f50a00b5-e00e-4eea-af68-468681741fb3,Pretty little thing size    crop top new ,Clothes  Footwear   Accessories , Women s Clothing   Tops   Shirts,Brand new without tags pretty little thing collection mudeford or can post ,3.0,Christchurch  Dorset
97ab73e0-0bd4-459c-8080-95b13fc96db2,Primark size    jeans ,Clothes  Footwear   Accessories , Women s Clothing   Jeans,Used new look jeans size     Have been used a fair bit and the middle part has frayed  Could be possibly fixed but not to sure  From a smoke free home See pictures for more details Collection preferred from the west hails area I ll post if postage and PayPal fees are covered No time wasters ,2.0,Wester Hailes  Edinburgh
8c1a39d1-dbff-42b0-a05c-46d41bfdc285,Ladies Storm Watch ,Clothes  Footwear   Accessories , Watches,Ladies Storm Watch Ladies Storm Watch  Posted by C in Clothes  Footwear   Accessories  Watches in Stirling     August     ,20.0,Stirling
576177dc-f8c7-42f7-a70f-7a5edb20adf6,Gorgeous of the moment dress  never worn  size XL ,Clothes  Footwear   Accessories , Women s Clothing   Dresses,Flattering wrap style fabric dress  fits like an       from Marisa   Marie Italy Never worn only due to having other similar dresses Fits comfortable and looks great   stands out Collection or can post Via Royal Mail,18.0,Knaresborough  North Yorkshire
2e0c74b4-f5a2-409d-91f4-2a8f3823fb54,Turquoise Saree ,Clothes  Footwear   Accessories , Women s Clothing   Other Women s Clothing,Brand new saree for sale Original price          Turquoise Saree   Posted by Pamela  in Women s Clothing  Other Women s Clothing in Ilford     February     ,80.0,Barking  London
91f97666-cb3e-4096-bbb5-dd7ab6e3de34,Oris Divers     Sixty Five  ,Clothes  Footwear   Accessories , Men s Watches,Selling this as part of a general thinning of the herd Absolutely love it but unfortunately it just doesn t get worn as much as it should and in trying to be ruthless Comes with the original Oris box and papers along with an the original Oris signed rubber tropic strap with Oris signed buckle   The bracelet that it s currently on was bought separately from Oris and is sized for a   and     wrist  with additional links included   The watch is in worn condition with a few signs of wear  most notably scratches on the case back and bracelet clasp  These could be polished out but personally I d just leave them as you obviously never see the underside when you re wearing it  There s also a very small scratch in the bezel at   o clock that I ve tried to show in pictures   I hardly noticed it when I was wearing it though Originally purchased in February      and is still running great Would be great if this went to a genuine watch enthusiast   Such a great brand Further details as such Reference                   Movement   Automatic Oris Caliber      Sellita SW      Specific Age   February     Case Size     mmCase Thickness     mmLug to Lug     mmLugs     mmHappy to listen to offers   Any questions  just give me a shout ,950.0,Leith  Edinburgh
7e0f8818-6a15-4c32-aae4-8868dbdc6e1f,Apple leather watch strap ,Clothes  Footwear   Accessories , Watches, Watch strap company prowler leather Apple Watch Strap  Dark brown with space grey aluminium connectors  To fit Apple Watch Se  series         mm   Purchased from watch strap company and only worn twice for a very limited time and therefore immaculate  Comes in all original packaging from a smoke and pet free home,25.0,Wolverhampton  West Midlands
a73a5c47-3d80-4590-881d-17fa778d3757,Brand new nike air max t shirt ,Clothes  Footwear   Accessories , Men s Clothing   T Shirts,Brand new with tags still attached  Black Nike Air Max t shirt  Size large mens  Never worn as just too small for me  Having clearout ,10.0,Southside  Glasgow
266c1634-de8e-4057-96a6-5424c056a607,Dreas ,Clothes  Footwear   Accessories , Women s Clothing   Dresses,Size       monthWith cancan used for giving volume to base Collection is free ,15.0,Dartford  Kent
72306374-b9f3-439f-b42f-947dd1418a69,Gold  sparkly headband   dress up accessory ,Clothes  Footwear   Accessories , Men s Clothing   Fancy Dress   Period Costume,Gold  sparkly headband   dress up accessory  EUC    p  not    as the listing states On other sites Happy to post ,1.0,Canton  Cardiff
dab42ba8-bfbf-479b-9ce4-06fef0f627be,Frankenstein s monster costume ,Clothes  Footwear   Accessories , Men s Clothing   Fancy Dress   Period Costume,Kids costume  used but not many times  Grew out of it too quick  Washed and antibac ed accessories  Only asking     Ready for collection from Rg   au ,5.0,Earley  Berkshire
b1781481-ae6c-4916-81cd-98d770f565f8,New look size    brand new ,Clothes  Footwear   Accessories , Women s Clothing   Dresses,Brand new size    summer dress from newlook collection mudeford or can post ,5.0,Christchurch  Dorset
a152d79d-4e8f-4706-abe5-594efdec1af9,Coach blue purse ,Clothes  Footwear   Accessories , Women s Accessories   Purses   Wallets,Coach blue purse  it is in used condition as seen in photos  but clean   The dimensions of this purse are   cm x   cm   ,10.0,Crawley  West Sussex
869523d4-de0a-4fcf-87cf-b94d3ede9cc7,Yeezy     v  faded azure uk    ,Clothes  Footwear   Accessories , Men s Shoes   Boots   Men s Trainers,Brand new for retail priceSold out everywhere Proof of authenticity available ,240.0,Swindon  Wiltshire
